Time (fs),MSD
908000.0,102.24785618269568
908500.0,102.25603536468935
909000.0,102.28582341494884
909500.0,102.30092510950323
910000.0,102.30922355859312
910500.0,102.31070119149312
911000.0,102.32759588868497
911500.0,102.346676098282
912000.0,102.36417329637159
912500.0,102.40449966789527
913000.0,102.42259347604355
913500.0,102.44321438370791
914000.0,102.45943956176193
914500.0,102.48538605599605
915000.0,102.50291043313726
915500.0,102.5138222235269
916000.0,102.53670466954944
916500.0,102.54465263195945
917000.0,102.56076612605888
917500.0,102.57753192828015
918000.0,102.58023419483582
918500.0,102.59563092135956
919000.0,102.63106140590733
919500.0,102.63614940358089
920000.0,102.64503318483008
920500.0,102.6627841880849
921000.0,102.68916999443294
921500.0,102.72429839957381
922000.0,102.74534647685158
922500.0,102.78393509967673
923000.0,102.8204852986705
923500.0,102.858567395856
924000.0,102.89615028059406
924500.0,102.91296987194552
925000.0,102.94352292132032
925500.0,102.96125908329229
926000.0,102.98558925272278
926500.0,103.01529569709113
927000.0,103.03949134969662
927500.0,103.06065946310515
928000.0,103.10128123567056
928500.0,103.13001545348553
929000.0,103.17481241619782
929500.0,103.19504426534645
930000.0,103.22189323301451
930500.0,103.28235864287677
931000.0,103.31510617428845
931500.0,103.35028443702132
932000.0,103.38486299547259
932500.0,103.41224928100331
933000.0,103.45464878352836
933500.0,103.49254300644245
934000.0,103.5211167980074
934500.0,103.54968232023734
935000.0,103.5711686694756
935500.0,103.61253076787993
936000.0,103.64325506406243
936500.0,103.65772774979405
937000.0,103.69704798107044
937500.0,103.7199149201694
938000.0,103.75907559462675
938500.0,103.79598555649721
939000.0,103.8252616505433
939500.0,103.8563156839422
940000.0,103.88453220599331
940500.0,103.90869628273055
941000.0,103.92493003796362
941500.0,103.95642703952375
942000.0,103.99346913083198
942500.0,104.02436236920462
943000.0,104.04809853341692
943500.0,104.08170853155276
944000.0,104.1200626488187
944500.0,104.13933700972675
945000.0,104.16137310757979
945500.0,104.18948244583648
946000.0,104.22610675885751
946500.0,104.24868331938536
947000.0,104.28907698197449
947500.0,104.32651945584213
948000.0,104.35381226573806
948500.0,104.41161893376864
949000.0,104.44633783255908
949500.0,104.49197426820098
950000.0,104.515652289676
950500.0,104.53786384481447
951000.0,104.57509271139764
951500.0,104.60636593531466
952000.0,104.6274621082947
952500.0,104.64769625537558
953000.0,104.69435841731136
953500.0,104.73571519253609
954000.0,104.77878693678872
954500.0,104.81372134526761
955000.0,104.85320512234512
955500.0,104.88608623412311
956000.0,104.92652966392272
956500.0,104.93586767357392
957000.0,104.94441330953258
957500.0,104.95396673534964
