Time (fs),MSD
835000.0000000002,42.23355854443175
840000.0000000001,41.94129407044469
845000.0000000001,41.709514917206995
850000.0000000002,42.11791326083875
855000.0000000002,40.91822586022439
860000.0000000001,41.08686887458087
865000.0000000001,41.642074396856394
870000.0000000001,42.11377935936544
875000.0000000002,41.74835752379892
880000.0000000001,41.50668549041676
885000.0000000001,42.0508720487968
890000.0000000001,41.681866238780835
895000.0000000002,42.94762560562372
900000.0000000002,42.916804829395744
905000.0000000001,43.62615862262931
910000.0000000001,44.22176392389859
915000.0000000002,42.81934669039871
920000.0000000002,43.206139785913884
925000.0000000001,42.34280765546532
930000.0000000001,41.26671400784959
935000.0000000002,40.63939447651185
940000.0000000002,40.29430414393196
945000.0000000001,41.29026192499372
950000.0000000001,41.692010675429174
955000.0000000002,41.318642845289155
960000.0000000002,43.325748592437805
965000.0000000002,44.53849730422891
970000.0000000001,43.19064925089175
975000.0000000001,44.48854365068886
980000.0000000002,45.253173901252104
985000.0000000002,43.62539296674896
990000.0000000001,44.00717519682826
995000.0000000001,42.60571539132929
1000000.0000000002,42.14336547441667
1005000.0000000002,40.53094125603492
1010000.0000000001,41.375912396620116
1015000.0000000001,41.91095732756417
1020000.0000000002,42.495834974685685
1025000.0000000002,41.10487637974657
1030000.0000000002,41.730759634277305
1035000.0000000001,41.250261757215156
1040000.0000000002,42.554608903450074
1045000.0000000002,42.3765507294975
1050000.0000000002,41.05448965451009
1055000.0000000002,41.554124634946795
1060000.0000000002,41.05775505291545
1065000.0000000002,41.16679965034394
1070000.0000000002,41.203811526375254
1075000.0000000002,40.64345969441396
1080000.0000000002,41.62739685372145
1085000.0000000002,43.61779017201842
1090000.0000000002,43.61988868256384
1095000.0000000002,43.57260026372537
