Time (fs),MSD
0.0,0.0
500.0,1.320176924103327
1000.0,3.104770136211436
1500.0,3.9663854956382014
2000.0,4.361754307373063
2500.0,4.811554893806145
3000.0,4.573749599430472
3500.0000000000005,4.842549492771855
4000.0,5.457315066905898
4500.0,5.51225705210236
5000.0,6.209969247802056
5500.0,6.278939504060342
6000.0,6.5832737269508455
6500.0,6.279136213898751
7000.000000000001,6.2719427871655
7500.000000000001,6.312946708666001
8000.0,6.3308995675383395
8500.0,6.665239856122344
9000.0,6.860899067671324
9500.0,7.712072762575334
10000.0,7.986975987581769
10500.0,8.40899931547785
11000.0,8.943890436069664
11500.0,9.122003061532455
12000.0,9.50582724656416
12500.0,9.814842879602539
13000.0,9.420641230863259
13500.000000000002,9.250694748935322
14000.000000000002,9.271457189257827
14500.000000000002,9.22363391328422
15000.000000000002,9.264721579906606
15500.0,9.150555116704497
16000.0,9.07939079938165
16500.0,8.721024676519532
17000.0,8.926219133923055
17500.0,9.263874195161005
18000.0,9.214488216898589
18500.0,9.326515693259196
19000.0,9.917746204781134
19500.0,9.535469406848536
20000.0,9.637535422351991
20500.0,8.996200492462735
21000.0,9.171100742223208
21500.000000000004,9.27225195415006
22000.0,9.366302126480578
22500.000000000004,8.696560151933184
23000.0,9.348259664758336
23500.000000000004,10.305932143206489
24000.0,10.127985998655621
24500.000000000004,10.253919049304773
25000.0,9.546150412072949
25500.0,9.531679363666072
26000.0,9.88457671562107
26500.0,9.987891801857348
27000.000000000004,10.57272306240673
27500.0,10.423837684186177
28000.000000000004,9.631948081796084
28500.0,10.153474076613541
29000.000000000004,9.751639535722974
29500.0,10.154266037087803
30000.000000000004,10.577997335671201
30500.0,10.850348125871951
31000.0,10.027779541536733
31500.0,10.049813549568327
32000.0,10.436331840669077
32500.000000000004,9.802651780718456
33000.0,9.81174834512343
33500.0,9.826074723196951
34000.0,10.053948526089778
34500.0,10.192655634568998
35000.0,10.162307253709148
35500.0,10.123540040131031
36000.0,10.17127255003443
36500.0,9.994522488208192
37000.0,9.790446269161633
37500.0,10.162206563787551
38000.0,10.154256892437925
38500.0,10.152350333566654
39000.0,10.670433313737805
39500.0,10.917231711556386
40000.0,10.921507126791
40500.0,10.981850331099217
41000.0,10.614076069558736
41500.0,10.866562918998032
42000.0,10.600631904691042
42500.00000000001,10.37236403398299
43000.00000000001,10.629888166326602
43500.0,11.107293227111798
44000.0,11.22541956071277
44500.0,11.347713387326044
45000.00000000001,11.060548626250226
45500.0,11.071274569150809
46000.0,10.79900562941464
46500.0,10.70689255619827
47000.00000000001,11.223951478641611
47500.0,11.11932871534202
48000.0,11.195599706980683
48500.0,10.998343923155256
49000.00000000001,11.245613715963305
49500.00000000001,10.89740970370057
50000.0,11.179718836598916
50500.0,11.452333117323102
51000.0,11.40761943438057
51500.00000000001,11.379204720194723
52000.0,11.900957017822764
52500.0,11.94074106166939
53000.0,11.958781586646499
53500.00000000001,11.592456860478604
54000.00000000001,11.793359488806665
54500.0,12.130351296150533
55000.0,12.416349397692594
55500.0,12.961865204932884
56000.00000000001,12.474054370325756
56500.0,12.646559343652173
57000.0,13.522593882864198
57500.0,13.588186658815983
58000.00000000001,13.52370612257428
58500.0,13.611825835253281
59000.0,13.332299434834193
59500.0,13.29318712959549
60000.00000000001,13.512209272841787
60500.00000000001,13.74829205711402
61000.0,13.834781397835142
61500.0,14.107861978966737
62000.0,14.11152522487616
62500.00000000001,14.147464030560707
63000.0,15.384415724684699
63500.0,15.421112205796295
64000.0,16.190752477140705
64500.00000000001,15.689568506373314
65000.00000000001,16.413809911579246
65500.0,16.76138878291875
66000.0,16.833867945734173
66500.0,17.131664837139095
67000.0,16.997040810478705
67500.0,17.2467823750045
68000.0,16.585949850421063
68500.0,16.432142645519722
69000.0,16.30178329942423
69500.0,16.737250498729686
70000.0,16.987136145182127
70500.0,17.048391580005223
71000.0,16.90599574637458
71500.0,17.520211758164177
72000.0,17.334854126214147
72500.0,17.639985216720994
73000.0,16.942278788609343
73500.0,16.734011202083504
74000.0,16.940623259161494
74500.0,17.206699324909923
75000.0,17.27773712265625
75500.0,16.74045628379204
76000.0,16.862079980934478
76500.0,16.955197521943933
77000.0,17.011794530304954
77500.0,16.513523347631637
78000.0,16.589226837163253
78500.0,17.174328909085627
79000.0,16.669435681755473
79500.0,16.689175895897463
80000.0,16.798688612486377
80500.00000000001,16.850387215630782
81000.0,16.05751455673835
81500.0,16.78263775477172
82000.0,17.533472065927423
82500.0,17.36112326174015
83000.0,17.10977312066936
83500.00000000001,17.593455690533922
84000.0,17.119208287327904
84500.0,16.298049380962418
85000.00000000001,16.58969583771766
85500.0,16.806869135778083
86000.00000000001,17.18333896592028
86500.0,16.168269611471064
87000.0,16.349263723225217
87500.00000000001,16.69326968887629
88000.0,16.659955485815043
88500.0,17.050533539108482
89000.0,16.82647051297768
89500.0,16.987345157227043
90000.00000000001,17.0640498967419
90500.0,16.736737051893236
91000.0,16.280164476148162
91500.00000000001,16.386350786456237
92000.0,16.57154989324241
92500.00000000001,16.94428192755371
93000.0,17.258650045371457
93500.0,16.74436023139918
94000.00000000001,17.108442076574775
94500.0,17.10819177193932
95000.0,17.458085507044046
95500.0,17.60733339445499
96000.0,17.407923301148436
96500.00000000001,16.861552292502957
97000.0,17.16618913859484
97500.0,17.18788692945366
98000.00000000001,16.78053439803596
98500.0,17.146812898720114
99000.00000000001,17.134396640411964
99500.0,17.150049801184483
100000.0,17.02566308802236
100500.00000000001,17.087391989793236
101000.0,17.574965796995937
101500.00000000001,17.77471484689143
102000.0,17.944501768788452
102500.0,18.063302241785454
103000.00000000001,18.635503962180728
103500.0,18.35380661502192
104000.0,17.973088234043242
104500.0,18.23261489487984
105000.0,18.782671074461398
105500.00000000001,18.57448410686609
106000.0,18.49190789120765
106500.0,18.09765243549178
107000.00000000001,17.444380721757437
107500.0,17.46900786339691
108000.00000000001,17.5195960755741
108500.0,16.83922144144379
109000.0,18.029655552537378
109500.00000000001,17.496969355833702
110000.0,17.568688809461808
110500.0,17.375953659435122
111000.0,17.443292022785286
111500.0,17.553862652397623
112000.00000000001,17.642973948393077
112500.0,17.885898812008403
113000.0,18.371410578149614
113500.00000000001,18.675992512037933
114000.0,18.30292124637477
114500.00000000001,18.368019529040396
115000.0,18.614259306015068
115500.0,18.55460877951496
116000.00000000001,18.6798041223889
116500.0,18.307182994959426
117000.0,18.319638942729288
117500.0,18.404824920744012
118000.0,19.147964022207503
118500.00000000001,18.687485211355376
119000.0,18.944695354464947
119500.0,19.115627700189393
120000.00000000001,19.37774760395982
120500.0,19.34861587885494
121000.00000000001,19.94965893691708
121500.0,19.408245721926555
122000.0,19.44280930462442
122500.00000000001,19.43358953868557
123000.0,19.093770839684044
123500.00000000001,18.64945633761475
124000.0,18.771426153030884
124500.0,18.45769471546991
125000.00000000001,18.901209883204476
125500.0,18.902199179151552
126000.0,19.039552398466025
126500.00000000001,19.351690325617497
127000.0,19.448130564850956
127500.00000000001,19.16318811402538
128000.0,20.07966884075524
128500.0,19.66655670738305
129000.00000000001,19.935347867537484
129500.0,20.0816822100618
130000.00000000001,20.731842657631955
130500.0,21.04427549177679
131000.0,21.041882141630815
131500.0,20.934940218146384
132000.0,20.825762772646392
132500.0,20.56290254951609
133000.0,20.46154984671446
133500.0,20.58832790050226
134000.0,20.94176158404023
134500.0,21.28189755285985
135000.0,21.135283575040248
135500.0,20.260671554576607
136000.0,20.432694995889303
136500.0,20.03661523592272
137000.0,19.87888753762652
137500.0,20.014679175275162
138000.0,20.353900395121894
138500.0,20.477514963572315
139000.0,20.52361668455415
139500.0,20.120513870044565
140000.0,20.77727252527814
140500.0,20.021940195416207
141000.0,20.35371146227349
141500.0,20.256503155078665
142000.0,19.934664229833146
142500.0,21.123085552882568
143000.0,20.685908418883482
143500.0,21.211461040400284
144000.0,20.68561644299585
144500.0,20.97851807664512
145000.0,21.445277161795403
145500.0,20.794123430146985
146000.0,20.620670545063156
146500.0,20.628457668620026
147000.0,21.06341046024729
147500.0,20.81219199440038
148000.0,20.710345190379744
148500.0,20.777787802943184
149000.0,20.647779653432888
149500.0,20.5718022432383
150000.0,21.31599716554926
150500.0,21.311421676692405
151000.0,20.75184053978151
151500.0,20.75945259917083
152000.0,20.74570112247934
152500.0,21.32217163368688
153000.0,21.2053661213084
153500.0,20.695727765215384
154000.0,20.997822598749977
154500.0,21.04569336214317
155000.0,20.834727459974346
155500.0,20.77788353136013
156000.0,20.988637383663242
156500.0,21.113351652717895
157000.0,21.21963216699433
157500.0,21.21135559990698
158000.0,20.806071079442095
158500.0,21.312388276244217
159000.0,21.151143421324704
159500.0,21.58645654599156
160000.0,21.282116757815512
160500.0,21.531125198636683
161000.00000000003,21.447882853951278
161500.0,21.656731358474378
162000.0,21.559906753318113
162500.0,21.480282562053862
163000.0,21.406112085223498
163500.0,21.296576658193494
164000.0,21.706139191585233
164500.0,21.68949813546549
165000.0,21.64930248249681
165500.0,21.529885029574736
166000.0,21.447067355976248
166500.0,22.09730980505963
167000.00000000003,22.24112475235645
167500.0,22.02414371633061
168000.0,21.83456513708518
168500.00000000003,21.608947350557806
169000.0,21.929185055777833
169500.0,21.945266266770567
170000.00000000003,21.271439888880053
170500.0,21.441007451581154
171000.0,22.130502508456328
171500.0,21.706995291258483
172000.00000000003,22.017592096226636
172500.0,21.548160410190615
173000.0,21.764992896151146
173500.00000000003,21.57338863600005
174000.0,21.715602051120836
174500.0,22.173176656640432
175000.00000000003,22.62833064012955
175500.0,22.539908311551805
176000.0,22.863106951613396
176500.00000000003,22.49577297660666
177000.0,22.75272055239502
177500.0,22.85240695871028
178000.0,22.9830957576584
178500.00000000003,23.439870682167953
179000.0,22.781984017324866
179500.0,22.545649040036036
180000.00000000003,22.80883199985842
180500.0,23.138385732480206
181000.0,23.11342069253212
181500.00000000003,23.61365014492508
182000.0,23.31068749343834
182500.0,23.79078349276077
183000.00000000003,23.639769940573448
183500.0,23.311414019876928
184000.0,23.398217328998175
184500.0,23.17916952160947
185000.00000000003,22.974447216238893
185500.0,22.797700646187444
186000.0,23.133814444543606
186500.00000000003,22.434524069664324
187000.0,22.096161567267817
187500.0,22.129298873046977
188000.00000000003,21.91111870115142
188500.0,22.154820874264782
189000.0,22.3043838199551
189500.00000000003,22.291763940381095
190000.0,22.702899126227877
190500.0,22.670438296212758
191000.0,22.720704815314168
191500.00000000003,22.836173934135825
192000.0,22.551102665157302
192500.0,22.532154130832808
193000.00000000003,22.544221645298652
193500.0,22.057681878064646
194000.0,22.180449528161088
