Time (fs),MSD
5090252.835578362,34.36862315340327
5141155.363934146,33.42467256928558
5192057.892289929,33.41671883419444
5242960.420645713,33.68309743329
5293862.949001497,33.70051577942939
5344765.47735728,34.13367871163755
5395668.005713064,34.96085161424199
5446570.534068848,35.287019096323775
5497473.062424631,35.299599069307526
5548375.590780415,35.87593352008316
5599278.119136198,36.927740586978764
5650180.647491982,37.72449592685987
5701083.175847766,36.91905520377938
5751985.70420355,38.117984383492015
5802888.232559333,39.85631729451151
5853790.760915116,38.37577028127025
5904693.2892709,39.049785688759684
5955595.817626684,38.56312511039996
6006498.345982468,37.87374665821976
6057400.874338252,39.00842888765045
6108303.402694034,37.49031038039893
6159205.931049818,37.19741204918317
6210108.459405602,38.92418715090251
6261010.987761386,37.97324097626888
6311913.5161171695,37.349163238887655
6362816.044472953,37.79165487527879
6413718.572828736,38.05406031421895
6464621.10118452,37.53660887428412
6515523.629540304,38.564345167402365
6566426.1578960875,39.3842786574474
6617328.686251871,40.06020835872491
6668231.214607654,40.85624281510846
6719133.742963438,40.41624055060688
6770036.271319222,40.69571076018618
6820938.7996750055,39.87734423451426
6871841.328030789,38.56630546788541
6922743.856386573,38.212926091177955
6973646.384742356,36.97595649025142
7024548.91309814,38.741836928324
7075451.4414539235,39.442011056947635
7126353.969809707,40.52364621694988
7177256.498165491,40.38034649848934
7228159.026521275,39.63929094572498
7279061.554877058,38.81815771754867
7329964.083232841,40.84368913473709
7380866.611588625,40.162356446439574
7431769.139944409,39.63632060689788
7482671.668300193,38.18748692171979
7533574.196655977,39.55430904011164
7584476.725011759,39.44264000430163
7635379.253367543,39.62848267748615
7686281.781723327,40.20119460065332
7737184.310079111,40.67213718273184
7788086.838434895,40.867508978605215
7838989.366790678,39.79708144199305
7889891.895146461,39.792154163243154
7940794.423502245,41.22447432189761
7991696.951858029,40.076759571732055
8042599.480213813,40.39520909561755
8093502.008569596,40.31887169985177
8144404.53692538,39.41701485514908
8195307.065281163,41.117752440381985
8246209.593636947,41.63056695246154
8297112.121992731,41.497582959564994
8348014.650348514,41.7165914578498
8398917.178704297,43.12180421352792
8449819.707060082,42.7811722929803
8500722.235415865,42.23355854443175
8551624.76377165,41.94129407044469
8602527.292127432,41.709514917206995
8653429.820483215,42.11791326083875
8704332.348839,40.91822586022439
8755234.877194783,41.08686887458087
8806137.405550567,41.642074396856394
8857039.93390635,42.11377935936544
8907942.462262133,41.74835752379892
8958844.990617918,41.50668549041676
9009747.5189737,42.0508720487968
9060650.047329485,41.681866238780835
9111552.575685268,42.94762560562372
9162455.104041053,42.916804829395744
9213357.632396836,43.62615862262931
9264260.160752619,44.22176392389859
9315162.689108403,42.81934669039871
9366065.217464186,43.206139785913884
9416967.745819971,42.34280765546532
9467870.274175754,41.26671400784959
9518772.802531537,40.63939447651185
9569675.330887321,40.29430414393196
9620577.859243104,41.29026192499372
9671480.387598889,41.692010675429174
9722382.915954672,41.318642845289155
9773285.444310457,43.325748592437805
9824187.97266624,44.53849730422891
9875090.501022022,43.19064925089175
9925993.029377807,44.48854365068886
9976895.55773359,45.253173901252104
10027798.086089374,43.62539296674896
10078700.614445157,44.00717519682826
10129603.14280094,42.60571539132929
10180505.671156725,42.14336547441667
10231408.199512508,40.53094125603492
10282310.727868292,41.375912396620116
10333213.256224075,41.91095732756417
10384115.784579858,42.495834974685685
10435018.312935643,41.10487637974657
10485920.841291426,41.730759634277305
10536823.36964721,41.250261757215156
10587725.898002993,42.554608903450074
10638628.426358778,42.3765507294975
10689530.95471456,41.05448965451009
10740433.483070344,41.554124634946795
10791336.011426128,41.05775505291545
10842238.539781911,41.16679965034394
10893141.068137696,41.203811526375254
10944043.596493479,40.64345969441396
10994946.124849262,41.62739685372145
11045848.653205046,43.61779017201842
11096751.18156083,43.61988868256384
11147653.709916614,43.57260026372537
