Frame,Hydrogen,Donor,Acceptor(s),Donor-Hydrogen Distance,Hydrogen-Acceptor(s) Distance(s),Donor-Acceptor(s) Distance(s),Angle(A-H-D)
5,693,597,,0.9512035478567472,,,
5,694,598,"[546, 238]",0.9915987029076533,"[2.009374299752563, 2.395551818813692]","[2.929563072301473, 3.1709754215737487]","[153.34529373688872, 134.5546800513004]"
5,695,599,"[458, 554]",0.9503751179678425,"[2.2871230391133763, 2.359890998349348]","[3.040215739491598, 3.0868761473944155]","[135.65231622663856, 132.95389290308057]"
5,696,600,[594],1.000599676903543,[1.5902177331537615],[2.571846700145023],[165.7484192320992]
5,697,601,[513],1.090978471023413,[1.517674106010434],[2.589723131767802],[165.99737696303018]
5,698,602,[506],1.1965126101919221,[1.2341408491145034],[2.4152302258949847],[167.08257352717052]
5,699,593,[603],1.2080260998567394,[1.2507162175014135],[2.4540148775794757],[172.89180578855508]
5,700,600,[504],0.9889312144481062,[1.4797568749015326],[2.4316433338612633],[159.71424271065806]
5,701,601,,1.0054537712928968,,,
5,702,602,[216],0.9880585782513212,[1.8331461079300524],[2.6613706723849964],[139.29658300992384]
5,703,603,[475],0.9887189337346869,[2.312978076149919],[3.124374911723927],[138.66539553427194]
5,704,604,[580],0.994612076744765,[1.800083079373907],[2.791981400506413],[174.72569820249595]
5,705,605,,0.9486058673200718,,,
5,706,606,[537],0.9480670568228967,[2.336959511016369],[3.0026113807471977],[126.81740345087535]
5,707,607,[568],0.948554906967945,[1.7125854533465654],[2.5792944884933244],[150.22545780156844]
5,708,604,[281],0.9989293730683183,[1.746616109912813],[2.7265150719975457],[165.96727419831214]
5,709,605,[576],0.9906492761204136,[1.895516728245717],[2.752120773544301],[143.01155909375032]
5,710,606,[457],0.9706609070655263,[2.089778112179678],[2.855328431006054],[134.50008288362028]
5,711,607,[583],1.0782761026186463,[1.4755679721534893],[2.5496585369324283],[173.35750736992088]
5,712,608,[489],0.9810112753639664,[1.9425798376380514],[2.8810913845158987],[159.27238470154126]
5,713,609,[472],0.9811599538796474,[1.9746528592882742],[2.7941195281342326],[139.46990186911157]
5,714,610,,0.9613289815819953,,,
5,715,611,,0.9870746421689367,,,
5,716,608,,0.9584495722594542,,,
5,717,609,[568],0.937471510392591,[2.202660328476411],[2.985338725529131],[140.3906010390668]
5,718,610,[203],0.9899276889084923,[1.727186478383279],[2.704173916399563],[168.37429909178388]
5,719,611,"[285, 490]",0.9819958567017287,"[2.160265000225241, 2.2313459111199383]","[3.069565065679077, 3.0015532007672507]","[153.324780683901, 134.3988127999429]"
5,720,612,[608],1.0323918081053884,[1.4904601067175562],[2.5045866360452513],[165.9682264194932]
5,721,613,[609],1.0072501526371995,[1.7351459633740784],[2.6445656856631605],[148.12803452549483]
5,722,614,[610],0.9984245150445878,[1.5120509926598213],[2.46521150071899],[157.72990322551763]
5,723,615,[611],1.1076511928031783,[1.335943644565017],[2.3996951710916616],[158.1494234002643]
5,724,612,[595],1.059907135242457,[1.4840118248404353],[2.5222676738011205],[164.8252146916069]
5,725,613,[597],1.0114018985877744,[1.5596080197420263],[2.5655229954836494],[172.3356322346363]
5,726,614,[598],1.0715289857089076,[1.416879793398537],[2.4622319145197724],[163.20033928227042]
5,727,615,[599],1.0584875148492987,[1.5663428390689078],[2.6140697271277964],[169.41983583847127]
5,728,600,[616],1.03279502301641,[1.5764751772955308],[2.586345837013154],[164.45567460151713]
5,729,601,[617],1.10807192677112,[1.2040834252771764],[2.304965353748071],[170.95285292509294]
5,730,602,[618],1.0806172520402393,[1.5971653816383635],[2.676007180150221],[175.74698647660014]
5,731,603,[539],0.9995850496954007,[1.666211522306678],[2.6027024004550765],[154.18540524062297]
5,732,616,,0.9854011580248454,,,
5,733,617,[585],1.0461771647323188,[1.4417926441898399],[2.465526600324823],[164.39693831356925]
5,734,618,[599],0.9848210091720784,[2.017492816681284],[2.9663112878691162],[161.07140060845893]
5,735,619,,0.9696160134372078,,,
5,736,592,[620],1.034932179327249,[1.4832001466469504],[2.5081241698576395],[169.6136975914603]
5,737,587,[255],0.9890348584774833,[1.702445252413438],[2.6850710001990246],[171.7964456664305]
5,738,622,[522],1.0578580368366028,[1.5225439913794536],[2.579426932490564],[176.7972588828714]
5,739,623,[579],1.2067763045267523,[1.2568322443226458],[2.4044429008116732],[154.83014375583286]
5,740,620,[576],0.997325097461841,[2.1563382890762517],[3.145587063552829],[171.17883193113371]
5,741,621,[213],1.00452177783755,[1.4996593230769786],[2.4851258908621223],[165.56813956560353]
5,742,622,[584],1.002874797504764,[1.67669473893229],[2.6607039084517483],[165.9401770385863]
5,743,623,[215],1.0376996514075896,[1.7138143060025839],[2.6513726265565944],[147.98230432695277]
6,624,613,[536],1.0731354052191442,[1.4342020029479006],[2.4998832570570264],[171.0684365923825]
6,625,612,[606],0.9963165424843595,[1.5924314233581243],[2.5756658990801795],[168.1555230175356]
6,626,615,[538],1.0304330905224692,[1.3987904392823733],[2.4178705597025223],[168.786913522665]
6,627,614,[259],1.0274295126355535,[1.5020445437335863],[2.5223901583958526],[171.2665123178356]
6,628,508,,0.9673513910566198,,,
6,629,596,[413],1.0026343462056333,[1.7828068458844728],[2.645291007825517],[141.91534317619053]
6,630,510,,0.9600161980168093,,,
6,631,511,,0.9915622161530026,,,
6,632,620,[276],1.0564478895583467,[1.5216234530644484],[2.5741357413401538],[173.56163315850955]
6,633,577,[604],1.0094574222533002,[1.478211056523243],[2.4853981297933174],[175.0145327376582]
6,634,578,[568],1.0100282802718918,[1.5203041281818748],[2.515588023816148],[167.36268462639137]
6,635,579,[585],1.0283609575360673,[1.7837573302078418],[2.808014586570075],[173.57207363916714]
6,636,618,[581],1.0073259155085608,[1.648788302388174],[2.6295310630109885],[163.27560771212433]
6,637,619,,0.9707004304725173,,,
6,638,616,,0.9632178321809608,,,
6,639,617,[553],1.007079016767651,[1.7172571859574848],[2.7207516028140137],[173.9102366256165]
6,640,512,,0.9601724136161186,,,
6,641,596,"[417, 509]",0.9591658656192438,"[1.8191709023388878, 2.3694139590703216]","[2.7363898208093165, 2.9754180321047894]","[159.02123611447033, 120.67667656426293]"
6,642,514,,0.9825634681990604,,,
6,643,619,[515],0.9861713482038557,[1.9673502712471094],[2.6538585908957733],[124.53843266571627]
6,644,589,,0.9504508663804339,,,
6,645,269,,0.9947144928239977,,,
6,646,591,,0.9955519047654856,,,
6,647,590,[195],0.9980329009849909,[1.8495492806358347],[2.8199484882154167],[163.25130225205945]
6,648,576,,0.9697992654382415,,,
6,649,580,,0.9345362910846075,,,
6,650,607,[578],1.014159493711823,[1.540497111306031],[2.5341661480713458],[165.15641705258312]
6,651,623,[215],1.081114385262778,[1.3793293483704359],[2.4243748607330433],[160.20730644544054]
6,652,576,[196],0.9851643748405294,[2.0678973735869635],[2.892948376161462],[140.02629448868473]
6,653,577,[221],1.0422012625499921,[1.4002013333370043],[2.440838467191887],[175.8539295804268]
6,654,578,,0.9813130633278206,,,
6,655,579,[606],1.0145514524828905,[1.7052044275842446],[2.6894168264182112],[162.28278410387858]
6,656,580,[532],0.9823308922662708,[1.8152358014502636],[2.788323809331411],[170.23881568060938]
6,657,581,[244],0.9864625581390937,[1.9466852048758267],[2.8928989411333093],[159.8751411625936]
6,658,271,[582],1.1455177517649169,[1.2664805351298247],[2.4033444904695567],[170.27788978097007]
6,659,583,[200],1.042874898126923,[2.2972113378248338],[3.139913421281269],[136.82624653172275]
6,660,588,[507],1.0339911859580466,[1.731419363392461],[2.658997028618822],[147.0122520267492]
6,661,581,[605],0.9837078275973966,[1.6599610548881951],[2.5649936369098874],[150.98836213213255]
6,662,582,,0.9428990460425022,,,
6,663,583,"[287, 488]",0.9972390822943605,"[2.230151677649545, 2.263250036069041]","[3.1633086179325733, 3.02195729410178]","[155.22073844118256, 131.91434956238575]"
6,664,584,,0.9968925402938489,,,
6,665,585,[505],1.0303552208428264,[1.6162127874554455],[2.6145406227248476],[161.69678130413158]
6,666,586,[520],1.0912117463663924,[1.3848281196699646],[2.464443671586939],[168.82619482310014]
6,667,587,[621],1.0270949441740804,[1.7816933318828225],[2.8044412767598157],[173.3802189213041]
6,668,584,[230],0.9643780954714057,[2.0198437863552843],[2.964396050596597],[165.86598482434098]
6,669,585,[219],0.9670302139982409,[2.210928767665756],[2.8977285762989706],[127.00124796779095]
6,670,586,[580],1.0325454252867814,[1.4155221962449342],[2.423543711081279],[163.56267150541353]
6,671,588,[587],1.1091643578767771,[1.4292465514291972],[2.5288227596140134],[169.956614532685]
6,672,621,,0.9581614604425992,,,
6,673,586,[589],1.0089047717657424,[1.9277795275518474],[2.932289781720378],[173.39845155909373]
6,674,590,,0.9967799327825538,,,
6,675,622,[591],0.9725820909473724,[1.7932483904787384],[2.7606435242251437],[172.64948888646893]
6,676,588,[217],1.0833654837556448,[1.3785895084353113],[2.4238560255972517],[159.66593795166065]
6,677,589,"[241, 549]",0.9809675268990212,"[2.1925814521706273, 2.3341328671221313]","[2.9821081900965307, 3.2089056253492947]","[136.55641114033577, 148.0717491032585]"
6,678,582,[590],1.0537462341672756,[1.44197712081571],[2.4929305951498364],[174.511546708342]
6,679,591,"[534, 194]",0.9738390333951832,"[2.199813381676527, 2.252694100515029]","[2.9420954190744935, 3.16327380682994]","[132.02654917485447, 155.21287776870363]"
6,680,592,[581],1.0160076174247756,[1.7170327858013354],[2.718440082433712],[167.7382524597882]
6,681,593,[277],0.9606027151259907,[1.943886744715886],[2.8618076889089794],[159.08300101156138]
6,682,594,[552],0.9736550461426675,[1.903499630344017],[2.7300827792323625],[141.0340778401722]
6,683,595,,0.9667778130329424,,,
6,684,592,[212],1.157968471561998,[1.3659636245986804],[2.521680195315512],[175.1424605029642]
6,685,593,[621],0.9604260027425079,[1.7007666991371593],[2.6290771884777357],[161.44055332812215]
6,686,594,[609],1.003223419950642,[1.7556725745592372],[2.729708757234744],[162.65440326770792]
6,687,595,[257],0.9898041100239198,[1.553597119008692],[2.539382173680325],[173.39257445567893]
6,688,596,[389],1.0582068789218764,[1.4020902786561968],[2.4573159366448545],[174.30226065422923]
6,689,597,,0.9532152527483554,,,
6,690,598,[238],0.9848476659884217,[1.660868983648133],[2.644927395391125],[177.10479476337002]
6,691,599,[620],0.9758592132261532,[1.8481809349619838],[2.7522294654084907],[152.74631381987493]
6,692,577,[589],1.0139643051588536,[1.6887638603952626],[2.6693571764400246],[161.37930998453388]
6,693,597,"[524, 256]",0.9663367052588235,"[2.1607897482941416, 2.367605266175145]","[3.042709568521996, 3.080177619241126]","[151.0782717297525, 130.11222834208994]"
6,694,598,,0.998877596320888,,,
6,695,599,[474],0.9783249970784594,[2.0361136285323136],[3.0003721977290074],[168.1708225051367]
6,696,600,[594],1.1027930607997962,[1.41846456727451],[2.5071815273456077],[167.78913664815516]
6,697,601,,0.9425676648792207,,,
6,698,602,[506],1.076799901567821,[1.453230108012598],[2.5092272366790405],[165.12860957690725]
6,699,603,[593],1.018876825428086,[1.4696444606254073],[2.487244510774307],[176.2673295303773]
6,700,600,[504],1.0478704981759928,[1.6435558488393371],[2.6635264679218764],[163.06294131377132]
6,701,601,[513],1.0214799937777608,[1.5731769568310927],[2.5697649192531973],[163.7400851103001]
6,702,602,,0.9782968649133037,,,
6,703,603,[475],1.0450277494316333,[1.5355529256347549],[2.5793097391340742],[176.3366165993681]
6,704,604,,0.9448807710509047,,,
6,705,605,,0.9428847683803959,,,
6,706,606,"[569, 441]",1.0271158515733594,"[1.7444369856432982, 2.29866245001461]","[2.658659020120593, 3.01401491657596]","[145.9886421132162, 125.55067690035193]"
6,707,607,[486],0.9895096192800898,[1.5871640377674257],[2.559717457864213],[166.4760469531902]
6,708,604,[281],0.9820564025805539,[1.7263014528443257],[2.6960227395371925],[168.6196711019993]
6,709,605,,0.9459883563557382,,,
6,710,606,[457],1.0105594216743277,[1.886978739311489],[2.896987929669347],[177.65701194102536]
6,711,607,[583],1.100866193865298,[1.4275931809409361],[2.5181161462405655],[169.5435940102674]
6,712,608,,0.9463352965867741,,,
6,713,609,[472],0.9459545483147427,[1.9483579390699655],[2.8347730411787535],[155.15691329394238]
6,714,610,,0.9671014657976426,,,
6,715,611,[576],0.9743107893482793,[2.0343334645744133],[2.978851677096723],[162.74632432818174]
6,716,608,[489],0.9664123179942302,[2.2779547119665096],[3.1463115217676725],[149.05651711407015]
6,717,609,[578],0.9850910024742533,[2.205209290149844],[3.0926762259409304],[149.18460439559928]
6,718,610,[203],0.9836944550632013,[1.8004873094875111],[2.7821730664950457],[175.4464032837794]
6,719,611,[490],0.962935823260769,[2.178297515618305],[3.0495499388580605],[149.84868077432756]
6,720,612,[608],1.1473356744502146,[1.3516629643375402],[2.445277757495527],[156.1155510573909]
6,721,613,[609],0.9922179070094456,[1.7258035287833713],[2.6387447878284926],[151.16361908442502]
6,722,614,[610],0.997014365700567,[1.550515987860982],[2.5468625721057365],[177.31195195638423]
6,723,615,[611],1.0608599493175979,[1.4751386278433416],[2.53503625859949],[176.80006349724366]
6,724,612,[595],1.0420475636701283,[1.4830899315773198],[2.503135479051095],[164.62412807367593]
6,725,613,[597],1.034570464281362,[1.4191876286219698],[2.4498565819756783],[173.4561499572102]
6,726,614,[598],1.0223802024786977,[1.532506273082192],[2.552847111088109],[175.32698465384465]
6,727,615,[599],1.0080163591730835,[1.6749016244051],[2.668705584630137],[167.81601765724113]
6,728,600,[616],1.0400628806528578,[1.5197286066267472],[2.5440134484261945],[167.03986224184362]
6,729,617,[601],1.0776960722664168,[1.3893291656532143],[2.4542921498529773],[168.25806370579153]
6,730,602,[618],1.1417571467838843,[1.2644084517922083],[2.3948292432954283],[168.85759373222126]
6,731,603,[539],1.0543394290837023,[1.7212133549588724],[2.743295217578328],[161.9803473237406]
6,732,616,"[562, 274]",0.9817491615449214,"[2.142591999455132, 2.3879715585610173]","[3.078582619770315, 3.1257157281141925]","[158.83299265059281, 131.45075868433244]"
6,733,617,[585],0.9922510328863547,[1.621328061298624],[2.609106029417379],[173.0914160314031]
6,734,618,[599],0.9899402959910588,[1.8901912717144929],[2.816516387620305],[154.5771720463599]
6,735,267,[619],1.0548357467114753,[1.4049807963761096],[2.447904078493977],[168.60138253585097]
6,736,592,[620],1.004612505088834,[1.7297804833674457],[2.677945966625932],[155.79669127908062]
6,737,587,[245],1.007415034984743,[1.9946569569217651],[2.9731660168713128],[163.14132188742965]
6,738,622,[522],1.0677436024523874,[1.4066126772465761],[2.4165378092496343],[154.93909216514808]
6,739,623,[579],1.0806418451916215,[1.4645457742995962],[2.5164954484965265],[162.57655118589622]
6,740,620,[576],1.0151211322816591,[1.6582962443753833],[2.67043654419162],[174.4242910843738]
6,741,621,[213],1.0577342421273501,[1.597885498764916],[2.640941658412576],[167.6879863608814]
6,742,622,[584],0.993950392950019,[1.5451839525133164],[2.5285935532311123],[169.29898796378032]
6,743,623,,0.9867625306337497,,,
7,624,613,"[536, 256]",0.956252444706875,"[2.156893296344811, 2.1867476437341904]","[2.9646782954675555, 2.9716850924107256]","[141.37516332006194, 138.54905518737584]"
7,625,612,[606],1.1075946820953395,[1.4782543573723836],[2.5849385989650218],[176.92734502276326]
7,626,615,[538],1.04782255317194,[1.488446981427731],[2.5294778121943367],[171.48227138782033]
7,627,614,[259],0.9661668999684414,[1.880321397825042],[2.7750701174568686],[152.81083541769183]
7,628,508,,0.9828390793810418,,,
7,629,596,[413],1.041082567996597,[1.6129385831494258],[2.613796609235022],[159.53826816491238]
7,630,510,,0.9470322974897525,,,
7,631,511,,0.9960733012083317,,,
7,632,620,"[276, 484]",0.9879774597855213,"[2.0959842508294595, 2.314587807014881]","[2.8929404990778456, 3.211172904456433]","[136.41297185676007, 150.43963521944582]"
7,633,577,[604],1.0107992138539106,[1.5720099925174336],[2.5333578662634513],[156.9830306221578]
7,634,578,,0.9477971442829026,,,
7,635,579,[585],1.0453234364668522,[1.6699992228796143],[2.703062956143505],[168.80549011418776]
7,636,618,"[506, 254]",0.9646905365618612,"[2.0484340049046685, 2.2590947546116253]","[2.8291661601548475, 3.134339792432173]","[136.72454383358752, 150.40321673640688]"
7,637,619,,0.9327803549670975,,,
7,638,616,[562],0.9912408822023253,[1.7429481364470025],[2.7103209867712152],[164.23663002733113]
7,639,617,[553],0.9767953897351724,[1.9804000963989894],[2.902750254571641],[156.56841060584335]
7,640,597,[594],0.9591472794343615,[1.7829095452856398],[2.735598390780581],[171.7519487840924]
7,641,596,[417],1.006746391991739,[2.1687535769883555],[3.09835334836081],[152.7680588306502]
7,642,514,,0.9821866647072702,,,
7,643,619,,1.0029037250535575,,,
7,644,589,[241],1.0057182932260342,[1.8519533964377586],[2.7367654926526472],[144.92691801722816]
7,645,269,,0.9909676621594737,,,
7,646,591,,0.9395623467925105,,,
7,647,590,,0.9395806017686533,,,
7,648,576,[605],0.9910235749439555,[1.719630059016185],[2.692535470844886],[166.23455375922927]
7,649,580,,0.9733773244101125,,,
7,650,607,[609],0.9664591014886194,[1.7983349028491706],[2.7402233616593326],[163.96379264746065]
7,651,623,[215],1.1115470265008724,[1.3342996338676643],[2.4165432755025074],[162.16924350896315]
7,652,576,,1.029957468927023,,,
7,653,577,[221],1.065090400211108,[1.5596846424159037],[2.6031991804992467],[165.02736515194192]
7,654,214,[578],1.0597989669366732,[1.6442218603942587],[2.7031495680620203],[177.0205346067638]
7,655,579,[606],0.9475887065776835,[1.9584505835453565],[2.857954749361305],[157.71764003391272]
7,656,580,"[532, 268]",0.9783369793009793,"[2.0306424126446085, 2.250442679954807]","[2.815919064184441, 3.1071992187429087]","[135.80504152928722, 145.59449766194712]"
7,657,581,[244],1.0250387928787235,[1.5571713537838465],[2.520816293965941],[154.40364482404036]
7,658,582,[271],1.1787952921095564,[1.38035837715992],[2.518759716539958],[159.54891958085182]
7,659,583,[613],1.1239417108056364,[1.33537893179725],[2.447459724463698],[168.69917550605345]
7,660,588,[507],1.0152556515619882,[2.1748247411472206],[2.8457207638631816],[121.96012646871156]
7,661,581,[605],1.0029721406089123,[1.760860804183368],[2.7254306820663246],[160.1054075678046]
7,662,582,[523],1.0142235264175683,[1.7212620786854265],[2.563238223622996],[137.6119017348628]
7,663,583,[488],0.9757008992952549,[1.7142714899906322],[2.657348917381708],[161.41496747943484]
7,664,584,[230],0.9875199352714296,[1.7704708576229584],[2.728243243369327],[162.42595055439153]
7,665,585,[505],1.0229673677291773,[1.8257783594092134],[2.8183408391637084],[162.52959127820048]
7,666,586,[520],1.0891407917720577,[1.7160221310384751],[2.800722057321822],[173.3836814354509]
7,667,587,,1.0160595722175272,,,
7,668,584,,0.9830465805677856,,,
7,669,585,[219],0.9841737015782782,[2.075472850666308],[2.7937850574255103],[128.24812435587077]
7,670,586,[580],1.0346050177494095,[1.3739724036228176],[2.39066946715133],[165.87605422893913]
7,671,588,[587],1.028003469562095,[1.5264510244311547],[2.543985360659019],[169.41781448332344]
7,672,621,[587],0.9802440149275713,[2.064605773617139],[2.953912158447626],[149.90859921254946]
7,673,586,[589],0.9334207179539322,[1.8342612179019582],[2.6626429440019237],[146.4522755627504]
7,674,590,[535],0.9510122642272681,[2.2328825317926624],[3.083393747003879],[148.3960415153309]
7,675,622,[591],0.9927090427628367,[1.5149433390725309],[2.457239882473159],[156.46055903951282]
7,676,588,[217],1.038773946875649,[1.4427636283382992],[2.4248814054304852],[155.1294512400029]
7,677,589,,0.992130483482342,,,
7,678,582,[590],0.9953368842385639,[1.5983149054736188],[2.542866721780513],[156.63737261376858]
7,679,591,[534],1.022023639628868,[1.7110529839378086],[2.6873526526212306],[158.30059286043695]
7,680,592,[581],0.9979783699772352,[1.6091916631866439],[2.5839767592532557],[164.26245659572396]
7,681,593,"[203, 277]",1.040239006103875,"[1.8876714011409106, 2.0936125576147475]","[2.693934166289382, 2.866928225534786]","[131.68728056974146, 129.2174394376419]"
7,682,594,[552],0.9572450883345299,[1.925907707929155],[2.809472033330613],[152.40487773253545]
7,683,595,[537],0.974703662408948,[1.9240688889345072],[2.74676234217225],[140.46183579152486]
7,684,592,[212],0.9713751969850982,[1.508539116109927],[2.4740036940821],[171.89404889613814]
7,685,593,[621],1.0225368865164974,[1.5961924260938098],[2.5857980401854372],[161.35105884382727]
7,686,594,[609],0.9552977097431209,[2.0069541507564814],[2.892080762287482],[153.23555840295205]
7,687,595,[257],0.9586350149866427,[1.8833761305966257],[2.781686446102793],[154.96507388890706]
7,688,596,[389],1.1627718717149165,[1.205050229356113],[2.3633763985839518],[172.97573980389427]
7,689,597,[264],0.9585697420524706,[2.184441930052093],[2.793969921368157],[120.34317935199348]
7,690,598,,0.9755102729955117,,,
7,691,599,[474],0.9697760189009844,[2.0766039960604368],[2.81866503505563],[131.94408930737575]
7,692,577,[589],0.9946012417013904,[1.6625205845183004],[2.6501858766895894],[171.44325907168152]
7,693,512,[597],1.1066889843494192,[1.3695895742750843],[2.44935829281231],[162.99089741611527]
7,694,598,[238],0.9651732105108994,[1.9210116037117393],[2.826975333433585],[155.3369413951966]
7,695,599,[570],0.9827691053847848,[1.7945740336146043],[2.7656710435731053],[169.00919062783586]
7,696,600,[594],1.0105860394446644,[1.753095322843245],[2.634585808603576],[143.4484653235877]
7,697,601,[513],1.0651063954747506,[1.3694127824062512],[2.4239636482267986],[169.24061105759714]
7,698,602,[581],0.984673471893146,[1.66741550340135],[2.638978673275185],[168.20222506533338]
7,699,603,[593],0.9809387920259391,[1.7284427050684914],[2.7047244726449455],[173.00864612700482]
7,700,600,[504],1.0363238144884839,[1.6581365205608305],[2.689267088130647],[172.68657794721668]
7,701,601,,0.9541143749512077,,,
7,702,602,[599],1.018963116192476,[1.6663602396564696],[2.6486174037733003],[160.44939221345913]
7,703,603,[475],1.0199675632152778,[1.5364408428090313],[2.5420345685235843],[167.58557681217783]
7,704,604,[281],0.9733664701950673,[1.8891280685268175],[2.719248512373858],[141.4980925549388]
7,705,605,[228],1.0350213987956285,[1.8792480445628938],[2.8518558890085233],[155.16044431118146]
7,706,606,"[569, 441]",0.9656246770006409,"[2.10211863854362, 2.3441493393657744]","[3.0207853258545194, 3.050304787538173]","[158.36867653529012, 129.4553844459759]"
7,707,607,,0.9591219985655282,,,
7,708,604,,0.9659849276046457,,,
7,709,605,,0.9915866224844074,,,
7,710,606,[457],0.9857040423108702,[1.7801151552722518],[2.7462802858425754],[165.76848862350406]
7,711,583,[607],1.018665910683951,[1.532407977268689],[2.5307316619429248],[165.21458584772583]
7,712,608,,0.94413200117322,,,
7,713,609,[472],0.9576091424175137,[1.9173055667728205],[2.8691225388839663],[172.28136395556956]
7,714,610,[593],1.0492642979184332,[1.508092585832376],[2.5253373015780394],[161.5456011952774]
7,715,611,,0.9810985709382056,,,
7,716,608,,0.9276850134285038,,,
7,717,578,,0.9938771469805533,,,
7,718,610,[491],0.9905338012951025,[2.059488855274963],[3.025659564786013],[164.5191847281311]
7,719,611,[490],1.0276727617658936,[1.6463195076586268],[2.664170694119671],[169.90079944988224]
7,720,612,[608],1.0242014959648473,[1.5282502215837208],[2.53653172426861],[166.93646363304032]
7,721,609,[536],0.9732369432458254,[2.356272887904815],[3.2575753739897126],[153.72591434779483]
7,722,610,[614],1.1513255843361814,[1.312091868487642],[2.4547726159312755],[170.37649875728107]
7,723,615,[611],1.1233585444981706,[1.4356857263367013],[2.5554661889896524],[173.89386421090902]
7,724,612,[595],1.041081738190332,[1.4921965613781645],[2.5181704082428853],[167.27463961119162]
7,725,613,,0.9495405198865754,,,
7,726,614,[598],1.0285582571323153,[1.4877834594130577],[2.4697787129792825],[157.5392313919297]
7,727,615,[599],0.9764127083181005,[1.7107263442224891],[2.665535968768228],[164.8811177554828]
7,728,600,[616],1.040146753263452,[1.4069417164022744],[2.425698011393162],[164.66324972605494]
7,729,601,[617],1.0786364431231432,[1.3658621749323065],[2.442233453043537],[175.0320537504909]
7,730,602,[618],1.142043821127389,[1.25113167394427],[2.3900016920103226],[174.09159297515524]
7,731,603,[459],1.0958341586501619,[1.6186885682543781],[2.6835490267482798],[162.3394166030551]
7,732,616,,0.9815197146304759,,,
7,733,617,[585],1.0190910625844791,[1.6925771199831252],[2.6682881920125894],[158.8039303458607]
7,734,618,[216],1.015580575476721,[1.6980279905748403],[2.6841590443291032],[162.5368917089905]
7,735,267,[619],1.0217961552362433,[1.4404477255305064],[2.452300984003081],[169.54575985389857]
7,736,592,[620],1.0634880730220195,[1.4348281637434481],[2.4500885767008116],[157.19087358239778]
7,737,587,[213],0.987872229208398,[1.5609848739042154],[2.5479393819244285],[176.84403755872356]
7,738,622,[522],1.122495458302553,[1.3947654217768246],[2.4970334259877545],[165.37706343833662]
7,739,623,[579],1.1227600809483487,[1.2664595737911157],[2.3818573976817623],[170.98542576170496]
7,740,620,[576],0.980620292831202,[1.6906976908647497],[2.6467275515475572],[163.85507303041885]
7,741,621,[571],0.9732838481139076,[1.7941307056472307],[2.6931181210436677],[152.10836139248846]
7,742,622,[584],1.078758499278016,[1.3382438524261537],[2.377286480175543],[159.07559346520057]
7,743,623,,0.9835759864503067,,,
8,624,613,[256],0.9274623942362694,[2.203098064236571],[2.903933520138314],[131.70909766730213]
8,625,612,[606],1.0258899599900555,[1.6508176342360652],[2.626335714381713],[157.0926019819178]
8,626,615,[538],0.9634042996816758,[1.9406535857756309],[2.860642265502542],[158.9181681213812]
8,627,614,[539],1.0007719031176245,[1.5935653030853112],[2.5826389808794246],[168.81701358536068]
8,628,508,,0.978890411084443,,,
8,629,596,[413],1.129207167843387,[1.4064633344012467],[2.5237655796594325],[168.8243026450082]
8,630,510,,0.9918939464444547,,,
8,631,511,,0.9889395628741833,,,
8,632,620,[196],0.992642071921701,[2.221598034867057],[3.1055356966126086],[147.59041761117226]
8,633,577,[604],0.9836122853950575,[1.6800863706410234],[2.653374810819045],[169.54305445389633]
8,634,607,[578],1.091768555009238,[1.3437078783031342],[2.4351673639016416],[178.164541045135]
8,635,579,[569],0.9620148036841778,[2.186430799909479],[2.9818397382091857],[139.2192094578286]
8,636,618,[506],1.0255889570896302,[1.4430317737534484],[2.444172306817058],[163.62175607684952]
8,637,619,,0.9814716758403639,,,
8,638,616,[218],1.1373929000243863,[1.3068151621629875],[2.4426305947678726],[175.8728677252564]
8,639,617,[553],1.021846791946515,[2.0049706149083764],[3.0244164805799656],[175.17368658404317]
8,640,597,[594],1.0504072731510004,[1.460367385551354],[2.5073941374317927],[173.97194094579245]
8,641,596,[417],1.027489050483595,[1.6116727613231143],[2.6042650252153843],[160.8655500768508]
8,642,514,,0.990010302106401,,,
8,643,619,[598],1.0039660234782142,[1.7007721823649244],[2.692477805459426],[168.70253384144763]
8,644,589,,0.9842969560941897,,,
8,645,269,,0.9573349090227535,,,
8,646,591,[534],1.0077106360634696,[1.607180873500636],[2.609923391279194],[172.74154474768252]
8,647,590,[523],0.9978612863141892,[2.020242269350447],[2.7910858606343094],[132.29180505729997]
8,648,576,[260],0.9735003243830392,[2.138532468394498],[3.100889082386822],[169.5368332112999]
8,649,580,[613],1.0570867969586613,[1.394222334858381],[2.4494515059631907],[175.49573431415465]
8,650,609,[440],1.045594499525562,[1.5505291913099748],[2.5895636462405287],[171.6931186297812]
8,651,623,[215],1.1523507420992283,[1.2936416095029408],[2.4459811210429905],[179.65217026540077]
8,652,576,[605],0.9268570081584583,[2.001695326989083],[2.9080680757574413],[165.4158471811674]
8,653,577,[221],1.014865585306861,[1.5670109058113542],[2.5732719160012483],[170.4198195023062]
8,654,578,[568],0.981528134743055,[1.914327974538207],[2.8695268575561603],[163.65935179533503]
8,655,579,[487],0.9873064550330685,[2.1197638707348525],[3.043062903579082],[154.95193016607334]
8,656,580,[268],1.0485463819775656,[1.653912873804423],[2.678453399310789],[164.31385476996854]
