O index,O index,distance
355,451,2.5752065702435685
355,467,2.6280248684511287
355,547,2.7669067256796303
355,559,2.676710845679877
356,232,2.676341648252294
356,252,2.6526689382356787
356,356,0.0
356,452,2.7280700544375294
356,472,2.6164512694209927
356,548,2.584888455187305
356,552,2.493750933355242
357,233,2.823612550020138
357,253,2.626490150084229
357,357,0.0
357,453,2.5206762038924975
357,473,2.753694355629243
357,549,2.684050651580118
357,553,2.689825874287232
358,234,2.6173759923306985
358,254,2.68304163730075
358,358,0.0
358,454,2.6000990771474735
358,474,2.6110618356938167
358,550,2.506784599150947
358,554,2.8216834925476686
359,235,2.736933183199182
359,255,2.679843249518033
359,359,0.0
359,455,2.708205280295825
359,475,2.574936511705466
359,551,2.6725972201241692
359,555,2.6950018655170696
360,224,2.5642976699204048
360,240,2.728358788685638
360,360,0.0
360,456,2.495755801004797
360,476,2.6253217153437873
360,548,2.775122702395181
360,552,2.7483346775774877
361,225,2.5986224294975884
361,241,2.693079476336517
361,361,0.0
361,457,2.7040817598277997
361,477,2.669846647173874
361,549,2.6419265117417337
361,553,2.55024723737801
362,226,2.6112461689408377
362,242,2.678441262995657
362,362,0.0
362,458,2.5563241265095122
362,478,2.5653201091551305
362,550,2.6529561585929184
362,554,2.6838536895287937
363,227,2.689257305948772
363,243,2.6547130589372876
363,363,0.0
363,459,2.530745166058485
363,479,2.55788808166154
363,551,2.6272383049148744
363,555,2.632632472335048
364,228,2.595079292618663
364,248,2.579896845682337
364,364,0.0
364,460,2.557213640092054
364,468,2.718576705816632
364,544,2.6387488625784172
364,556,2.612866631535012
365,229,2.672884165091826
365,249,2.7773929778225304
365,365,0.0
365,461,2.563191586195459
365,469,2.5745703210552686
365,545,2.6273751712155753
365,557,2.750096373293017
366,230,2.73775915884957
366,250,2.574836474537828
366,366,0.0
366,462,2.60879350260718
366,470,2.650461646968453
366,546,2.671116251692662
366,558,2.6855130724834093
367,231,2.6752750006360344
367,251,2.7024427888406017
367,367,0.0
367,463,2.655606918772689
367,471,2.7461020438024883
367,547,2.6349973908065016
367,559,2.5514344516278165
368,216,2.637918014480405
368,284,2.659358805608833
368,368,0.0
368,432,2.542831256483485
368,464,2.6623231007584383
368,560,2.548657685763561
368,572,2.6929261470705304
369,217,2.643733048801247
369,285,2.6349428091467635
369,369,0.0
369,433,2.7234485347186412
369,465,2.53937357290704
369,561,2.6912583053779553
369,573,2.639014110255899
370,218,2.729499842875121
370,286,2.657332901571369
370,370,0.0
370,434,2.6465715228809956
370,466,2.555028665182199
370,562,2.647628881675276
370,574,2.677285018882799
371,219,2.6820972918725015
371,287,2.7017425801769055
371,371,0.0
371,435,2.712725240198083
371,467,2.610309862660487
371,563,2.5472417921547277
371,575,2.6665922799811526
372,222,2.6645696253938387
372,278,2.636530852192074
372,372,0.0
372,440,2.6246554648405658
372,468,2.6674056245647657
372,564,2.660110225009185
372,568,2.769130771997418
373,223,2.578724828282539
373,279,2.5902521607231033
373,373,0.0
373,441,2.589118767731656
373,469,2.571990066765998
373,565,2.636680249517728
373,569,2.589558871140111
374,220,2.685692512510049
374,276,2.629376770806823
374,374,0.0
374,442,2.442484289386823
374,470,2.4317888122304026
374,566,2.7010030740925335
374,570,2.7637600161853855
375,221,2.7203096063139567
375,277,2.6723599966645253
375,375,0.0
375,379,2.928947886958816
375,443,2.6077179477799994
375,471,2.576061209495338
375,567,2.6707082619895846
375,571,2.671504962934385
376,214,2.908454982807129
376,282,2.592594985111131
376,376,0.0
376,444,2.7230724630423464
376,564,2.695122025919791
376,568,2.9301712562253464
377,215,2.946004528204326
377,283,2.6037923789939494
377,377,0.0
377,445,2.589298801694667
377,473,2.856883775511464
377,565,2.6284660902070263
377,569,2.8365523886830815
378,212,2.813716783465381
378,280,2.7332106745971023
378,378,0.0
378,446,2.5338216692997357
378,474,2.7113854194596585
378,566,2.6711707765079193
379,213,2.8916810662089945
379,281,2.676763573962299
379,375,2.928947886958816
379,379,0.0
379,447,2.5787194851579303
379,567,2.656188785468252
379,571,2.7253054669077414
380,208,2.553188456405795
380,272,2.6071779757962292
380,380,0.0
380,436,2.595943048442971
380,476,2.561314757409614
380,560,2.716521053361359
380,572,2.6898379560184975
381,209,2.6641197817224396
381,273,2.622099425357601
381,381,0.0
381,437,2.6052197970713826
381,477,2.6450872680624076
381,561,2.6481103279447487
381,573,2.6942324860224707
382,210,2.684948615784233
382,274,2.586952157133245
382,382,0.0
382,438,2.6928566592373677
382,478,2.613875224182121
382,562,2.6226794072885804
382,574,2.7131435472038485
383,211,2.643887025198771
383,275,2.701456369109961
383,383,0.0
383,439,2.630939505245687
383,479,2.6642407256083764
383,563,2.534518297904522
383,575,2.7035993097770428
384,192,2.727462663897705
384,256,2.74335402000352
384,288,2.607850875960287
384,320,2.6228949381400537
384,384,0.0
384,480,2.5633078716514093
384,524,2.694160013453875
385,193,2.641242701831981
385,257,2.7131708146371127
385,289,2.5969938461873787
385,321,2.606556737329307
385,385,0.0
385,481,2.484428048244228
385,525,2.645860789248117
386,194,2.6602549819863337
386,258,2.6710589935855706
386,290,2.6895531490026063
386,322,2.5468492750040093
386,386,0.0
386,482,2.5958568308438696
386,526,2.6177381197365532
387,195,2.83116224856057
387,259,2.707783997370829
387,291,2.6383486821560123
387,323,2.584776471940843
387,387,0.0
387,483,2.4911647716763263
387,527,2.6998971319733953
388,196,2.6398572898985635
388,264,2.8882480669212076
388,292,2.4561260529186546
388,332,2.7392902610474374
388,388,0.0
388,484,2.718096176929965
388,512,2.801527528749752
389,197,2.7996195104681094
389,265,2.776405672071936
389,293,2.665563190967802
389,389,0.0
389,485,2.529696223090737
389,513,2.778040429508324
389,596,2.4969436232716484
390,198,2.72501148504793
390,266,2.875142724100046
390,294,2.671218813737916
390,334,2.8257248996436406
390,390,0.0
390,486,2.58079401360474
390,514,2.8690829196164804
391,199,2.7671927730143326
391,267,2.8593017598119657
391,295,2.735711799780044
391,335,2.9416240540957705
391,391,0.0
391,487,2.491766512021271
391,515,2.9509116002824474
392,200,2.6543064140582535
392,268,2.7661702150538834
392,296,2.5827073655693975
392,324,2.979647242644214
392,392,0.0
392,488,2.6608208810677407
392,520,2.8050588309486666
392,586,2.8852324156207656
393,201,2.648826624471613
393,269,2.9401600820206615
393,297,2.6101883181352776
393,325,2.9177783170365292
393,393,0.0
393,489,2.586264331769031
393,521,2.932409671543574
394,202,2.591640883427158
394,270,2.9261886281506557
394,298,2.613444920081347
394,326,2.8446059084167308
394,394,0.0
394,490,2.6823486567101784
394,522,2.832633154112568
395,203,2.724676423579319
395,271,2.8940337066459563
395,299,2.4977022024593794
395,327,2.922373807076854
395,395,0.0
395,491,2.643305424394008
395,523,2.6674716758711092
395,582,2.6926816506026547
396,204,2.6199993124115006
396,260,2.581348494045547
396,300,2.6396788435490417
396,328,2.701093065015937
396,396,0.0
396,492,2.5689632530437057
396,516,2.5898052630292274
397,205,2.6498026030575828
397,261,2.6122935266726355
397,301,2.6540913355381845
397,329,2.644629386665878
397,397,0.0
397,493,2.6022552298980535
397,517,2.5955852443652385
398,206,2.761028800584166
398,262,2.5843114889502483
398,302,2.7138955718227664
398,330,2.649068330241227
398,398,0.0
398,494,2.4852541165728166
398,518,2.5767203360289823
399,207,2.53886045229826
399,263,2.571729620657251
399,303,2.519240671736846
399,331,2.7154589924264676
399,399,0.0
399,495,2.647570766705684
399,519,2.643874664779714
400,208,2.5648683208230554
400,272,2.663757617141433
400,288,2.6121303873777517
400,304,2.650705838076042
400,400,0.0
400,494,2.5700607655362084
400,498,2.6261405458888096
401,209,2.6265974330821904
401,273,2.6108658628255683
401,289,2.606895894380913
401,305,2.598642240467475
401,401,0.0
401,495,2.7927705403311274
401,499,2.7092737382080854
402,210,2.709115987520406
402,274,2.728991248506404
402,290,2.7112613388045315
402,306,2.664549053970061
402,402,0.0
402,492,2.647403934456096
402,496,2.559710407776636
403,211,2.6686240071076224
403,275,2.676865061349528
403,291,2.646976216810819
403,307,2.759958695846115
403,403,0.0
403,493,2.5795270544682647
403,497,2.629550381732895
404,212,2.6989969908046114
404,280,2.5851738994644586
404,303,2.574326110349687
404,310,2.58493010289804
404,404,0.0
404,481,2.5055568266316763
404,500,2.7100829522537997
405,213,2.6113188375475325
405,281,2.529845363123124
405,302,2.6110396495926618
405,311,2.669815796457795
405,405,0.0
405,480,2.718702570356675
405,501,2.6212034234842565
406,214,2.656520384126412
406,282,2.7491002289177264
406,301,2.6346390034302787
406,308,2.6456087834842594
406,406,0.0
406,483,2.591004273072484
406,502,2.5803609838571373
407,215,2.67127239388765
407,283,2.6009029122813696
407,300,2.61159721554665
407,309,2.622486131967145
407,407,0.0
407,482,2.6082748568712804
407,503,2.638071621546395
408,216,2.8252292450199925
408,284,2.7119211098622276
408,293,2.667348770582155
408,312,2.7627902587272684
408,408,0.0
408,491,2.5984700263823264
408,506,2.7263740385811968
408,582,2.602370995852567
409,217,2.8175178849555667
409,285,2.5103842734868205
409,292,2.694844012367792
409,313,2.876076519440789
409,409,0.0
409,490,2.7407801336201887
409,507,2.871356205283742
410,218,2.891739131402589
410,286,2.6287468486670336
410,295,2.7034716483287404
410,314,2.922612793421861
410,410,0.0
410,489,2.57709874306775
410,504,2.813581586006282
411,219,2.9094709344754777
411,287,2.6719271116043917
411,294,2.760994686598985
411,315,2.8609152021132482
411,411,0.0
411,488,2.6534902728949215
411,505,2.813856082761299
411,586,2.8453376200855356
412,220,2.7466390177900792
412,276,2.625172417244899
412,298,2.671932906328214
412,412,0.0
412,484,2.495421742531893
412,508,2.7820556313367373
413,221,2.9520287673130534
413,277,2.6108983655526887
413,299,2.786743796636068
413,319,2.9885503882058093
413,413,0.0
413,485,2.6130655177871627
413,509,2.6917821287064636
413,596,2.4311183993721857
414,222,2.892569372331405
414,278,2.6810808055537225
414,296,2.653728969589242
414,316,2.9119522477174846
414,414,0.0
414,486,2.4932097704908873
414,510,2.8353755832772594
415,223,2.7244029353627623
415,279,2.614673105127464
415,297,2.6853354644951706
415,317,2.9087502186065564
415,415,0.0
415,487,2.5858709302744773
415,511,2.7295307586074444
416,224,2.6237674525528347
416,240,2.7573161740878223
416,304,2.653438020289808
416,320,2.5829957583747096
416,416,0.0
416,508,2.596168489771349
416,512,2.59790563846886
417,225,2.616145709688886
417,241,2.734917002503391
417,305,2.761769316355519
417,321,2.6705215718586834
417,417,0.0
417,509,2.6191602217204313
417,513,2.581476641762131
417,596,2.7895166779784013
418,226,2.6702979276891887
418,242,2.722318730763901
418,306,2.6296295161879693
418,322,2.5437956764851717
418,418,0.0
418,510,2.655158208352862
418,514,2.6334635967377547
419,227,2.584195345949875
419,243,2.62090448311473
419,307,2.5313657670382224
419,323,2.8220614752938515
419,419,0.0
419,511,2.69288544997357
419,515,2.6557557628669097
420,228,2.5991291583374863
420,248,2.613493704175762
420,316,2.718945086336453
420,324,2.6580443437306487
420,420,0.0
420,496,2.614221936179891
420,516,2.646413445702752
421,229,2.7052982356102966
421,249,2.614450516620402
421,317,2.623135719934313
421,325,2.60142975016589
421,421,0.0
421,497,2.6288833449745077
421,517,2.5430944809776923
422,230,2.550941050277464
422,250,2.523418337509903
422,318,2.716384092192127
422,326,2.627644602828456
422,422,0.0
422,498,2.6416759690320957
422,518,2.7010661152326003
423,231,2.7699181369272172
423,251,2.640285298224893
423,319,2.643795053190004
423,327,2.6059441061089608
423,423,0.0
423,499,2.678506155181188
423,519,2.644113042958096
424,232,2.606379582665893
424,252,2.6212762120635116
424,308,2.5992342511178377
424,329,2.658521588917911
424,424,0.0
424,504,2.6497069443508283
424,521,2.635197104791924
425,233,2.6918457939243354
425,253,2.6963626959839155
425,309,2.6915407934345437
425,328,2.610656843116745
425,425,0.0
425,505,2.616989630140635
425,520,2.6398902626928193
426,234,2.6828706089665113
426,254,2.544223786234986
426,310,2.5972334476191263
426,331,2.4770524332983785
426,426,0.0
426,506,2.612408300361072
426,523,2.564781154845448
427,235,2.6422365342988345
427,255,2.647568444903452
427,311,2.512328554695882
427,330,2.555824607340495
427,427,0.0
427,507,2.7305273802463907
427,522,2.647015487653354
428,236,2.570414008548959
428,244,2.6074282166358125
428,312,2.664484598777791
428,333,2.575101910916077
428,428,0.0
428,500,2.604019266776273
428,525,2.528610169532239
429,237,2.644614865075596
429,245,2.595807088136624
429,313,2.703404722532423
429,332,2.6092578511201405
429,429,0.0
429,501,2.5061537228140613
429,524,2.6056124175933144
430,238,2.610490322158311
430,246,2.6787721573062178
430,314,2.808634655106991
430,335,2.7005595389627994
430,430,0.0
430,502,2.5755612282488216
430,527,2.5466449777725098
431,239,2.634661925352703
431,247,2.60924140920955
431,315,2.683518042168661
431,334,2.6666110072667797
431,431,0.0
431,503,2.578730710654024
431,526,2.6044278443396185
432,197,2.5900755592530396
432,284,2.617184008968844
432,336,2.5351809437756008
432,368,2.542831256483485
432,432,0.0
432,529,2.5258186119884525
432,572,2.6190413499761793
433,196,2.620469334367755
433,285,2.687814309409206
433,337,2.5883828600184797
433,369,2.7234485347186412
433,433,0.0
433,528,2.5766448951207295
433,573,2.5592872647250893
434,199,2.591075786179441
434,286,2.6818141924965078
434,338,2.543836597025654
434,370,2.6465715228809956
434,434,0.0
434,531,2.709473523509059
434,574,2.612569254796542
435,198,2.489063042081946
435,287,2.606162485994814
435,339,2.6170156103389997
435,371,2.712725240198083
435,435,0.0
435,530,2.6737456664857406
435,575,2.691734690014699
436,192,2.61181417028086
436,272,2.649717848533699
436,340,2.5542927321058806
436,380,2.595943048442971
436,436,0.0
436,532,2.563931278336365
436,560,2.598025494841909
437,193,2.6853196175698164
437,273,2.5724503238879994
437,341,2.672154106237226
437,381,2.6052197970713826
437,437,0.0
437,533,2.605849182275803
437,561,2.748626146383526
438,194,2.6635100782041823
438,274,2.6680226021873
438,342,2.7210085693088244
438,382,2.6928566592373677
438,438,0.0
438,534,2.58661347985392
438,562,2.5582765803724516
439,195,2.6550806845088566
439,275,2.589293363856375
439,343,2.565804850140576
439,383,2.630939505245687
439,439,0.0
439,535,2.6693589104081017
439,563,2.6534984277654736
440,200,2.575010150990771
440,278,2.6855931042321273
440,344,2.6991726487478584
440,372,2.6246554648405658
440,440,0.0
440,536,2.6374558327177575
440,568,2.6545881144519647
440,609,2.6407580342662884
441,201,2.6875006293522903
441,279,2.670538646047871
441,345,2.7200328787841905
441,373,2.589118767731656
441,441,0.0
441,537,2.623358551862289
441,569,2.657654997212473
442,202,2.65047509140481
442,276,2.615436180078295
442,346,2.4670756222443364
442,374,2.442484289386823
442,442,0.0
442,538,2.59772952273479
442,570,2.681919994532343
443,203,2.7677384505498157
443,277,2.6767437689550033
443,347,2.640539584017296
443,375,2.6077179477799994
443,443,0.0
443,539,2.6149188520901436
443,571,2.6219075104202076
444,205,2.6636072029719347
444,282,2.687070283421153
444,348,2.6003092074065592
444,376,2.7230724630423464
444,444,0.0
444,541,2.6657137797868256
444,564,2.600291422116017
445,204,2.670206787547129
445,283,2.6579850678088164
445,349,2.7433738102848535
445,377,2.589298801694667
445,445,0.0
445,540,2.598673229246945
445,565,2.5050724694697477
446,207,2.591144790199563
446,280,2.6447383473034094
446,350,2.6552732653867195
446,378,2.5338216692997357
446,446,0.0
446,543,2.555512576732673
446,566,2.569228912014853
447,206,2.558504588796753
447,281,2.550247561597763
447,351,2.6158059022620233
447,379,2.5787194851579303
447,447,0.0
447,542,2.597410642757009
447,567,2.557486581597782
448,236,2.6368157825073033
448,265,2.714589274423687
448,336,2.4974473155053785
448,352,2.55943858131487
448,448,0.0
448,541,2.6388119910656616
448,544,2.6471158899711726
449,237,2.629435087757371
449,264,2.6777675576556392
449,337,2.532994213336735
449,353,2.5685763718097987
449,449,0.0
449,540,2.681977786910688
449,545,2.6293191392190085
450,238,2.5848839482161994
450,267,2.67237342738059
450,338,2.6071649607288525
450,354,2.5457294481585753
450,450,0.0
450,543,2.74376442276179
450,546,2.498923835774791
451,239,2.566941700063425
451,266,2.6578581971766924
451,339,2.5843834532414727
451,355,2.5752065702435685
451,451,0.0
451,542,2.6510025292416106
451,547,2.6818047587390557
452,232,2.692950606496125
452,261,2.721661031772009
452,348,2.6414169927717226
452,356,2.7280700544375294
452,452,0.0
452,529,2.616762395049853
452,548,2.707932230854286
453,233,2.7617953730997353
453,260,2.7089505631071367
453,349,2.68951052367515
453,357,2.5206762038924975
453,453,0.0
453,528,2.5608887508757165
453,549,2.673222403491999
454,234,2.639556265489073
454,263,2.6119530780494635
454,350,2.6127866474109727
454,358,2.6000990771474735
454,454,0.0
454,531,2.647451738902967
454,550,2.6225279571180353
455,235,2.6441817672693544
455,262,2.7119695752525224
455,351,2.6143863603587634
455,359,2.708205280295825
455,455,0.0
455,530,2.527128639528766
455,551,2.467034200656958
456,224,2.6568621314974687
456,256,2.7793906025826196
456,340,2.8454769987423236
456,360,2.495755801004797
456,456,0.0
456,536,2.931967066888586
456,552,2.6136407805886814
456,609,2.4865372139356436
457,225,2.5474444482038856
457,257,2.8789840608462995
457,341,2.8982407313513607
457,361,2.7040817598277997
457,457,0.0
457,537,2.774791038228892
457,553,2.6515695305266975
458,226,2.638845717048484
458,258,2.74846943495821
458,342,2.7898296847309134
458,362,2.5563241265095122
458,458,0.0
458,538,2.7127220789992506
458,554,2.705944470240284
458,599,2.8928097537397037
459,227,2.661536654996886
459,259,2.9006206928275007
459,343,2.8882258105196366
459,363,2.530745166058485
459,459,0.0
459,539,2.6960537616585536
459,555,2.640693324246441
460,228,2.8185418611823443
460,268,2.8746153583078216
460,344,2.639019981711093
460,364,2.557213640092054
460,460,0.0
460,532,2.6593659402174197
460,556,2.62930929092263
461,229,2.6490566838769474
461,269,2.6613229131115004
461,345,2.7715737948444095
461,365,2.563191586195459
461,461,0.0
461,533,2.6190416494498288
461,557,2.607602049912439
462,230,2.5950952099249562
462,270,2.6518136861229227
462,346,2.6742416680600267
462,366,2.60879350260718
462,462,0.0
462,534,2.6635055699537555
462,558,2.4645174471870197
463,231,2.6726313962897392
463,271,2.55900815379253
463,347,2.626296236607096
463,367,2.655606918772689
463,463,0.0
463,535,2.6251864031273935
463,559,2.4682370272767558
464,216,2.636940522273989
464,244,2.5758240304710394
464,352,2.569886642270308
464,368,2.6623231007584383
464,464,0.0
464,556,2.56634799206339
464,560,2.715414646826964
465,217,2.5569352044011358
465,245,2.643581472175596
465,353,2.6977923373144153
465,369,2.53937357290704
465,465,0.0
465,557,2.7115938257533316
465,561,2.6725916413719535
466,218,2.683613766463986
466,246,2.7014225289723535
466,354,2.6516694186881056
466,370,2.555028665182199
466,466,0.0
466,558,2.5954235954620555
466,562,2.6769559528241484
467,219,2.652668642764811
467,247,2.690019804160232
467,355,2.6280248684511287
467,371,2.610309862660487
467,467,0.0
467,559,2.482488730393686
467,563,2.7212241370713106
468,222,2.7263689010823917
468,248,2.659444553953536
468,364,2.718576705816632
468,372,2.6674056245647657
468,468,0.0
468,544,2.6126719915842602
468,564,2.717544125423057
469,223,2.6031849726983327
469,249,2.628791972432857
469,365,2.5745703210552686
469,373,2.571990066765998
469,469,0.0
469,545,2.574261418607749
469,565,2.7193167355857346
470,220,2.631794365475365
470,250,2.685444995491881
470,366,2.650461646968453
470,374,2.4317888122304026
470,470,0.0
470,546,2.6233180441447277
470,566,2.576992055112752
471,221,2.667612440717837
471,251,2.6566612559805063
471,367,2.7461020438024883
471,375,2.576061209495338
471,471,0.0
471,547,2.5425455439978686
471,567,2.598305967338588
472,214,2.865373141378016
472,252,2.7006249987946878
472,356,2.6164512694209927
472,472,0.0
472,552,2.6189834405007915
472,568,2.863394268502482
472,609,2.453082398151463
473,215,2.867187356651916
473,253,2.654583029176479
473,357,2.753694355629243
473,377,2.856883775511464
473,473,0.0
473,553,2.6178887246272393
473,569,2.868212286999365
473,606,2.6826895333114216
474,212,2.7738607548488363
474,254,2.641504715787582
474,358,2.6110618356938167
474,378,2.7113854194596585
474,474,0.0
474,554,2.6665910962584225
474,570,2.870525855406145
475,213,2.7026372258203506
475,255,2.618920145188493
475,359,2.574936511705466
475,475,0.0
475,555,2.661207343908865
475,571,2.7506004070729153
476,208,2.647244709980848
476,240,2.7329652253444006
476,360,2.6253217153437873
476,380,2.561314757409614
476,476,0.0
476,548,2.6433877655313682
476,572,2.689389465714892
477,209,2.650046927828156
477,241,2.595671379212384
477,361,2.669846647173874
477,381,2.6450872680624076
477,477,0.0
477,549,2.602592129042952
477,573,2.62697853369961
478,210,2.611772168985151
478,242,2.6740215244834467
478,362,2.5653201091551305
478,382,2.613875224182121
478,478,0.0
478,550,2.6018550440146635
478,574,2.5273950266707756
479,211,2.683947181689825
479,243,2.7063376155957366
479,363,2.55788808166154
479,383,2.6642407256083764
479,479,0.0
479,551,2.5929169105593024
479,575,2.510018540916916
480,192,2.621704027904756
480,281,2.6152101803150325
480,288,2.642578491111117
480,302,2.688125864686131
480,384,2.5633078716514093
480,405,2.718702570356675
480,480,0.0
481,193,2.6499904625221222
481,280,2.6519481462594583
481,289,2.7507801700421104
481,303,2.6366632083698742
481,385,2.484428048244228
481,404,2.5055568266316763
481,481,0.0
482,194,2.6659503328162395
482,283,2.6485787613395755
482,290,2.567009251974109
482,300,2.5907260718145255
482,386,2.5958568308438696
482,407,2.6082748568712804
482,482,0.0
483,195,2.6079627903027998
483,282,2.6751324527032034
483,291,2.7908406950574056
483,301,2.720288925608696
483,387,2.4911647716763263
483,406,2.591004273072484
483,483,0.0
484,196,2.614970733779445
484,276,2.5111574876846974
484,292,2.6704112208747848
484,298,2.6319570791136364
484,388,2.718096176929965
484,412,2.495421742531893
484,484,0.0
484,620,2.643942637751169
485,197,2.681139782058636
485,277,2.592167672092907
485,293,2.633206034870007
485,299,2.5575694969657223
485,389,2.529696223090737
485,413,2.6130655177871627
485,485,0.0
486,198,2.606714328878428
486,278,2.4549017373177757
486,294,2.730595437569612
486,296,2.707780189111901
486,390,2.58079401360474
486,414,2.4932097704908873
486,486,0.0
486,607,2.8271143400452057
487,199,2.5550968627903097
487,279,2.57381149973358
487,295,2.5895474377466883
487,297,2.5469021345660487
487,391,2.491766512021271
487,415,2.5858709302744773
487,487,0.0
487,608,2.757174917869881
488,200,2.481991154182231
488,287,2.5776450022904145
488,294,2.478150181061026
488,296,2.6631855704379097
488,392,2.6608208810677407
488,411,2.6534902728949215
488,488,0.0
489,201,2.539353499697279
489,286,2.6474586914180285
489,295,2.6829794451374758
489,297,2.8190046712852035
489,393,2.586264331769031
489,410,2.57709874306775
489,489,0.0
490,202,2.6033800731651717
490,285,2.5216621491215236
490,292,2.586294970583361
490,298,2.5705169077513754
490,394,2.6823486567101784
490,409,2.7407801336201887
490,490,0.0
490,611,2.9515210155088853
491,203,2.609310084306813
491,284,2.6596766174342696
491,293,2.6343232906090086
491,299,2.5667904774558226
491,395,2.643305424394008
491,408,2.5984700263823264
491,491,0.0
491,582,2.9468585304547177
492,204,2.6662934766203565
492,274,2.6360121643175307
492,290,2.688781548057956
492,300,2.8214582053946793
492,396,2.5689632530437057
492,402,2.647403934456096
492,492,0.0
493,205,2.6306834838645545
493,275,2.5737949258254558
493,291,2.5898413717710747
493,301,2.6011439046306033
493,397,2.6022552298980535
493,403,2.5795270544682647
493,493,0.0
494,206,2.598757991080607
494,272,2.623579573102018
494,288,2.632179237123971
494,302,2.688272651346879
494,398,2.4852541165728166
494,400,2.5700607655362084
494,494,0.0
495,207,2.666586534332252
495,273,2.549601266862353
495,289,2.708940252286978
495,303,2.7391208365965847
495,399,2.647570766705684
495,401,2.7927705403311274
495,495,0.0
496,210,2.6718999722208263
496,248,2.647098759602454
496,306,2.577881522927323
496,316,2.7088197469379103
496,402,2.559710407776636
496,420,2.614221936179891
496,496,0.0
497,211,2.5559280570519967
497,249,2.5961751128531017
497,307,2.728183135057738
497,317,2.636000744887917
497,403,2.629550381732895
497,421,2.6288833449745077
497,497,0.0
498,208,2.5990173861598667
498,250,2.5964822441083792
498,304,2.6598547358855744
498,318,2.5626104164123347
498,400,2.6261405458888096
498,422,2.6416759690320957
498,498,0.0
499,209,2.5734412480381814
499,251,2.5498502650071035
499,305,2.618960017068883
499,319,2.6977334348128945
499,401,2.7092737382080854
499,423,2.678506155181188
499,499,0.0
500,212,2.6316186654601177
500,244,2.537922019041809
500,310,2.576859199365735
500,312,2.750303525973995
500,404,2.7100829522537997
500,428,2.604019266776273
500,500,0.0
501,213,2.6209853204109996
501,245,2.6317928657914327
501,311,2.652466649915544
501,313,2.7123631348044586
501,405,2.6212034234842565
501,429,2.5061537228140613
501,501,0.0
501,621,2.915549622385299
502,214,2.4857131390572658
502,246,2.6150951947554084
502,308,2.7406413697138636
502,314,2.603749546837558
502,406,2.5803609838571373
502,430,2.5755612282488216
502,502,0.0
502,600,2.926501956747225
503,215,2.5808000748311586
503,247,2.6251756864617843
503,309,2.534588590971636
503,315,2.623312353358455
503,407,2.638071621546395
503,431,2.578730710654024
503,503,0.0
504,218,2.7262210932501563
504,252,2.5787865306025406
504,308,2.675694495999842
504,314,2.7482402183706482
504,410,2.813581586006282
504,424,2.6497069443508283
504,504,0.0
504,616,2.6391636691157356
505,219,2.7537954908194004
505,253,2.5254324228826857
505,309,2.551975053765056
505,315,2.9104350337219156
505,411,2.813856082761299
505,425,2.616989630140635
505,505,0.0
505,585,2.5676868254536616
506,216,2.798966927633714
506,254,2.5733138980152668
506,310,2.633643372418732
506,312,2.918823208732314
506,408,2.7263740385811968
506,426,2.612408300361072
506,506,0.0
506,618,2.6459718333408646
507,217,2.553163203335484
507,255,2.5960600028014573
507,311,2.6270577245052777
507,313,2.8303497315729107
507,409,2.871356205283742
507,427,2.7305273802463907
507,507,0.0
508,220,2.5540083703784218
508,240,2.5369395727799726
508,304,2.628056041213674
508,318,2.8185929115348256
508,412,2.7820556313367373
508,416,2.596168489771349
508,508,0.0
509,221,2.7051316305015134
509,241,2.5780757821772102
509,305,2.6201576561055533
509,319,2.9460072589757185
509,413,2.6917821287064636
509,417,2.6191602217204313
509,509,0.0
509,596,2.922759226564354
510,222,2.636568633613053
510,242,2.6193845187141904
510,306,2.612777128570161
510,316,2.928736418567799
510,414,2.8353755832772594
510,418,2.655158208352862
510,510,0.0
511,223,2.6527209879661307
511,243,2.648276754078917
511,307,2.6411983528024425
511,317,2.7860615757894083
511,415,2.7295307586074444
511,419,2.69288544997357
511,511,0.0
512,224,2.5137057476349267
512,264,2.7666228213759867
512,320,2.7729318620362915
512,332,2.963779299247397
512,388,2.801527528749752
512,416,2.59790563846886
512,512,0.0
512,597,2.4902382763067554
513,225,2.6651309333983026
513,265,2.6265834929886696
513,321,2.645035325360784
513,333,2.839153042512954
513,389,2.778040429508324
513,417,2.581476641762131
513,513,0.0
513,601,2.79379091237571
514,226,2.551735751561974
514,266,2.79972626601969
514,322,2.8813858549617417
514,334,2.857243244888424
514,390,2.8690829196164804
514,418,2.6334635967377547
514,514,0.0
515,227,2.438029291141698
515,267,2.8453559331726552
515,323,2.5291095568517163
515,335,2.803224376226458
515,391,2.9509116002824474
515,419,2.6557557628669097
515,515,0.0
515,619,2.456583379024551
516,228,2.6057866000349468
516,260,2.639995313099422
516,324,2.570116294321484
516,328,2.5369725316446012
516,396,2.5898052630292274
516,420,2.646413445702752
516,516,0.0
517,229,2.6761196910980742
517,261,2.679569842205492
517,325,2.656068706661351
517,329,2.671541673238958
517,397,2.5955852443652385
517,421,2.5430944809776923
517,517,0.0
518,230,2.584882552815291
518,262,2.616900293922349
518,326,2.5627810771819863
518,330,2.61301664073451
518,398,2.5767203360289823
518,422,2.7010661152326003
518,518,0.0
519,231,2.680963282308715
519,263,2.601710487288967
519,327,2.6550829420536304
519,331,2.754608591517497
519,399,2.643874664779714
519,423,2.644113042958096
519,519,0.0
520,233,2.6028078258481173
520,268,2.6993147518464666
